"","Phylum","Latitude","Longitude","Entw.stad","N.c","N.t","Independent.study.ID","N","Stressor","Response.type","t..d.","T1.m","T2.m","Ph1.m","Ph2.m","O1.m","O1.sd","O2.m","O2.sd","units","S1.m","S2.m","Val1.m","Val2.m","ResponseTypeSimple","ResponseNegative","id","Genus","Family","Order","Class","SpeciesAcc","ClassFossil","yi","vi","T.mr","Ph.mr","O.mr","S.mr","Gensamcom","Famsamcom","Ordsamcom","Clasamcom","TPref.Min.10th","TPref.Max.90th","Tcontprox","Ttreatprox","motility","composition","life_habit","diet","buffered","Paper","Publiziert","MinEffect","MinVar","Rand"
"108","Arthropoda",58.157913,17.146996,"Larvae",6,6,8,20,"T","Survival",57,12.1,19.6,8.04,8.11,NA,NA,NA,NA,NA,15.1,16.1,8.33333333333333,22.5,"Survival",FALSE,"ES.108","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",2.82032286686425,0.664759211389892,7.5,0.0700000000000003,NA,1,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,FALSE
"119","Arthropoda",58.157913,17.146996,"Larvae",6,6,11,10,"T, pH","Survival",28,12.1,19.6,8.04,7.32,NA,NA,NA,NA,NA,15.1,16.1,77.1666666666667,74,"Survival",FALSE,"ES.119","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.17530413599292,0.334613814170676,7.5,-0.719999999999999,NA,1,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,TRUE,TRUE,FALSE
"122","Arthropoda",58.157913,17.146996,"Larvae",6,6,14,10,"pH","Survival",28,12.1,12.1,8.04,7.67,NA,NA,NA,NA,NA,15.1,15.1,77.1666666666667,78.5,"Survival",FALSE,"ES.122","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",0.0734169597315334,0.333557918749009,0,-0.369999999999999,NA,0,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,TRUE
"125","Arthropoda",58.157913,17.146996,"Larvae",6,6,9,10,"T, pH","settlement",28,12.1,26.9,8.04,7.44,NA,NA,NA,NA,NA,15.1,17.4,-0.632005217347904,-1.25458396959117,"Development",FALSE,"ES.125","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.809195135877763,0.36061653199701,14.8,-0.599999999999999,NA,2.3,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,TRUE
"126","Arthropoda",58.157913,17.146996,"Larvae",6,6,10,10,"T, pH","settlement",28,12.1,26.9,8.04,7.83,NA,NA,NA,NA,NA,15.1,17.4,28,16.3333333333333,"Development",FALSE,"ES.126","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.51070996164946,0.344201027705333,14.8,-0.209999999999999,NA,2.3,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,TRUE
"128","Arthropoda",58.157913,17.146996,"Larvae",6,6,12,10,"T, pH","settlement",28,12.1,19.6,8.04,7.72,NA,NA,NA,NA,NA,15.1,16.1,28,20.8333333333333,"Development",FALSE,"ES.128","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.271316063716204,0.336400516934602,7.5,-0.319999999999999,NA,1,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,FALSE
"129","Arthropoda",58.157913,17.146996,"Larvae",6,6,13,10,"pH","settlement",28,12.1,12.1,8.04,7.26,NA,NA,NA,NA,NA,15.1,15.1,-0.632005217347904,-0.899570535858431,"Development",FALSE,"ES.129","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.401832961432828,0.340061238703911,0,-0.779999999999999,NA,0,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,TRUE,TRUE,FALSE
"131","Arthropoda",58.157913,17.146996,"Larvae",6,6,15,10,"T","settlement",28,12.1,26.9,8.04,8.18,NA,NA,NA,NA,NA,15.1,17.4,-0.632005217347904,-1.2634552683715,"Development",FALSE,"ES.131","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.837930632285664,0.362588656021777,14.8,0.140000000000001,NA,2.3,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,FALSE
"132","Arthropoda",58.157913,17.146996,"Larvae",6,6,16,10,"T","settlement",28,12.1,19.6,8.04,8.11,NA,NA,NA,NA,NA,15.1,16.1,28,24.8333333333333,"Development",FALSE,"ES.132","Amphibalanus","Balanidae","Sessilia","Hexanauplia","Amphibalanus improvisus","Cirripedia",-0.122381329015844,0.33395738290382,7.5,0.0700000000000003,NA,1,0,0.916666666666667,0.777777777777778,0,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Pansch, C., Nasrolahi, A., Appelhans, Y. S., & Wahl, M. (2012). Impacts of ocean warming and acidification on the larval development of the barnacle Amphibalanus improvisus. Journal of Experimental Marine Biology and Ecology, 420, 48-55.",2012,FALSE,TRUE,TRUE
"141","Mollusca",-39.762334,-73.398485,"Juvenile",10,10,3,NA,"T","Mass",174,15.72,19.15,7.85,7.73,NA,NA,NA,NA,NA,34.53,34.55,0.62,0.6625,"Growth",FALSE,"ES.141","Concholepas","Muricidae","Neogastropoda","Gastropoda","Concholepas concholepas","Gastropoda",0.255800313387847,0.201635845008233,3.43,-0.119999999999999,NA,0.019999999999996,0.666666666666667,0.863636363636364,0.564102564102564,1,4.5,20.51,-5.12803819002407,-1.90952880801561,"actively mobile","low Mg calcite","epifaunal","carnivore",TRUE,"Manríquez, P. H., Jara, M. E., Seguel, M. E., Torres, R., Alarcon, E., & Lee, M. R. (2016). Ocean acidification and increased temperature have both positive and negative effects on early ontogenetic traits of a rocky shore keystone predator species. PloS one, 11(3), e0151920.",2016,TRUE,TRUE,FALSE
"142","Mollusca",-39.762334,-73.398485,"Juvenile",10,10,1,NA,"T, pH","Calcification",174,15.72,19.27,7.85,7.47,NA,NA,NA,NA,NA,34.53,34.61,0.697,0.607,"Calcification",FALSE,"ES.142","Concholepas","Muricidae","Neogastropoda","Gastropoda","Concholepas concholepas","Gastropoda",-0.311137620130355,0.20242016546651,3.55,-0.38,NA,0.0799999999999983,0.666666666666667,0.863636363636364,0.564102564102564,1,4.5,20.51,-5.12803819002407,-1.72070061381893,"actively mobile","low Mg calcite","epifaunal","carnivore",TRUE,"Manríquez, P. H., Jara, M. E., Seguel, M. E., Torres, R., Alarcon, E., & Lee, M. R. (2016). Ocean acidification and increased temperature have both positive and negative effects on early ontogenetic traits of a rocky shore keystone predator species. PloS one, 11(3), e0151920.",2016,FALSE,TRUE,FALSE
"143","Mollusca",-39.762334,-73.398485,"Juvenile",10,10,2,NA,"pH","Calcification",174,15.72,15.62,7.85,7.47,NA,NA,NA,NA,NA,34.53,34.61,0.697,0.494444444444445,"Calcification",FALSE,"ES.143","Concholepas","Muricidae","Neogastropoda","Gastropoda","Concholepas concholepas","Gastropoda",-0.7050691181268,0.212428061533403,-0.100000000000001,-0.38,NA,0.0799999999999983,0.666666666666667,0.863636363636364,0.564102564102564,1,4.5,20.51,-5.12803819002407,-7.46422485396798,"actively mobile","low Mg calcite","epifaunal","carnivore",TRUE,"Manríquez, P. H., Jara, M. E., Seguel, M. E., Torres, R., Alarcon, E., & Lee, M. R. (2016). Ocean acidification and increased temperature have both positive and negative effects on early ontogenetic traits of a rocky shore keystone predator species. PloS one, 11(3), e0151920.",2016,FALSE,TRUE,FALSE
"145","Rhodophyta",43.698653,7.315349,"Adult",10,10,1,40,"T, pH","Necrosis",390,17,20,8.08,7.85,NA,NA,NA,NA,NA,38.1,38.1,-1.28397156590491,0.733518099078447,"Condition",TRUE,"ES.145","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",-2.38570625807323,0.342289858745244,3,-0.23,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"146","Rhodophyta",43.698653,7.315349,"Adult",10,10,2,40,"pH","Necrosis",390,17,17,8.08,7.87,NA,NA,NA,NA,NA,38.1,38.1,-1.28397156590491,-2.01737738643631,"Condition",TRUE,"ES.146","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",0.719988733746987,0.212959594418065,0,-0.21,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"147","Rhodophyta",43.698653,7.315349,"Adult",10,10,3,40,"T","Necrosis",390,17,20,8.08,8.05,NA,NA,NA,NA,NA,38.1,38.1,-1.28397156590491,-0.750560480364761,"Condition",TRUE,"ES.147","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",-0.639716891613701,0.210230942535397,3,-0.0299999999999994,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"151","Rhodophyta",43.698653,7.315349,"Adult",8,8,4,38,"T, pH","Calcification",390,17,20,8.08,7.85,NA,NA,NA,NA,NA,38.1,38.1,0.0875,0.0966,"Calcification",FALSE,"ES.151","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",4.07061170762227,0.767808739819733,3,-0.23,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"152","Rhodophyta",43.698653,7.315349,"Adult",8,8,5,38,"pH","Calcification",390,17,17,8.08,7.87,NA,NA,NA,NA,NA,38.1,38.1,0.0875,0.0841,"Calcification",FALSE,"ES.152","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",-1.07922207052994,0.286397508672467,0,-0.21,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"153","Rhodophyta",43.698653,7.315349,"Adult",8,8,6,38,"T","Calcification",390,17,20,8.08,8.05,NA,NA,NA,NA,NA,38.1,38.1,0.0875,0.1059,"Calcification",FALSE,"ES.153","Lithophyllum","Lithophyllaceae","Corallinales","Florideophyceae","Lithophyllum cabiochiae","Florideophyceae",5.84049591110321,1.31598101523792,3,-0.0299999999999994,NA,0,0.279411764705882,0,0.414634146341463,0,NA,NA,NA,NA,"stationary","high Mg calcite","epifaunal","""photoautotroph""",NA,"Martin, S., & GATTUSO, J. P. (2009). Response of Mediterranean coralline algae to ocean acidification and elevated temperature. Global Change Biology, 15(8), 2089-2100.",2009,TRUE,TRUE,TRUE
"154","Annelida",22.428382,114.283919,"Adult",4,4,1,NA,"T, pH","Hardness",17,22.3,29.4,8.05,7.8,NA,NA,NA,NA,NA,34,34,2.3274,2.6963,"Calcification",FALSE,"ES.154","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",0.34518119238457,0.507446878473502,7.1,-0.250000000000001,NA,0,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,5.91954611295089,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,TRUE,TRUE,FALSE
"156","Annelida",22.428382,114.283919,"Adult",4,4,3,NA,"T","Hardness",17,22.3,29,8.05,8.06,NA,NA,NA,NA,NA,34,34,2.3274,3.2272,"Calcification",FALSE,"ES.156","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",0.735213495449362,0.533783680243179,6.7,0.00999999999999979,NA,0,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,5.29011879896196,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,TRUE,TRUE,TRUE
"157","Annelida",22.428382,114.283919,"Adult",4,4,4,NA,"T, pH, S","Hardness",17,22.3,29.4,8.05,7.75,NA,NA,NA,NA,NA,34,27,2.3274,2.7647,"Calcification",FALSE,"ES.157","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",0.416956030241262,0.51086577069716,7.1,-0.300000000000001,NA,-7,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,5.91954611295089,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,TRUE,TRUE,TRUE
"159","Annelida",22.428382,114.283919,"Adult",4,4,6,NA,"T, S","Hardness",17,22.3,29,8.05,7.98,NA,NA,NA,NA,NA,34,27,2.3274,2.6707,"Calcification",FALSE,"ES.159","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",0.268295293765003,0.504498897791028,6.7,-0.0700000000000003,NA,-7,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,5.29011879896196,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,TRUE,TRUE,TRUE
"162","Annelida",22.428382,114.283919,"Adult",4,4,2,NA,"pH","Elasticity",17,22.3,22.4,8.05,7.8,NA,NA,NA,NA,NA,34,34,29.8864,19.6449,"Calcification",FALSE,"ES.162","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",-0.746614482221049,0.534839574066388,0.0999999999999979,-0.250000000000001,NA,0,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,-5.0954318818555,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,FALSE,TRUE,FALSE
"167","Annelida",22.428382,114.283919,"Adult",4,4,7,NA,"S","Elasticity",17,22.3,29,8.05,8,NA,NA,NA,NA,NA,34,27,29.8864,24.5312,"Calcification",FALSE,"ES.167","Hydroides","Serpulidae","Sabellida","Polychaeta","Hydroides elegans","Polychaeta",-0.337959327077265,0.507138531672407,6.7,-0.0500000000000007,NA,-7,0.666666666666667,0.829268292682927,0.829268292682927,0.890243902439024,18.27,28.81,-3.12932064994809,5.29011879896196,"stationary","low Mg calcite","epifaunal","suspension feeder",TRUE,"Chan, V. B., Thiyagarajan, V., Lu, X. W., Zhang, T., & Shih, K. (2013). Temperature dependent effects of elevated CO2 on shell composition and mechanical properties of Hydroides elegans: insights from a multiple stressor experiment. PLoS one, 8(11), e78945.",2013,FALSE,TRUE,TRUE
"171","Cnidaria",-19.171991,146.814858,"Larvae",18,18,1,15,"T, pH","Metamorphosis",1,25.7,28.9,8.17,8.06,NA,NA,NA,NA,NA,NA,NA,0.0556303423253423,0.811952807941715,"Development",FALSE,"ES.171","Acropora","Acroporidae","Scleractinia","Anthozoa","Acropora tenuis","Anthozoa",1.58065754770942,0.145812198376816,3.2,-0.109999999999999,NA,NA,1,0.870967741935484,0.914893617021277,0.975609756097561,25.38,29.08,1.92220513063828,4.86276197046472,"stationary","aragonite","epifaunal","photosymbiotic, suspension feeder",FALSE,"Chua, C. M., Leggat, W., Moya, A., & Baird, A. H. (2013). Temperature affects the early life history stages of corals more than near future ocean acidification. Marine Ecology Progress Series, 475, 85-92.",2013,FALSE,TRUE,FALSE
"172","Cnidaria",-19.171991,146.814858,"Larvae",18,18,2,15,"pH","Metamorphosis",1,25.7,25.6,8.17,8.06,NA,NA,NA,NA,NA,NA,NA,0.0711291189982393,0.295503892697372,"Development",FALSE,"ES.172","Acropora","Acroporidae","Scleractinia","Anthozoa","Acropora tenuis","Anthozoa",0.612389239267162,0.11631973028292,-0.0999999999999979,-0.109999999999999,NA,NA,1,0.870967741935484,0.914893617021277,0.975609756097561,25.38,29.08,1.92220513063828,-0.330013369944002,"stationary","aragonite","epifaunal","photosymbiotic, suspension feeder",FALSE,"Chua, C. M., Leggat, W., Moya, A., & Baird, A. H. (2013). Temperature affects the early life history stages of corals more than near future ocean acidification. Marine Ecology Progress Series, 475, 85-92.",2013,FALSE,TRUE,TRUE
"173","Cnidaria",-19.171991,146.814858,"Larvae",18,18,3,15,"T","Metamorphosis",1,25.7,28.5,8.17,8.18,NA,NA,NA,NA,NA,NA,NA,0.0711291189982393,0.769245232078851,"Development",FALSE,"ES.173","Acropora","Acroporidae","Scleractinia","Anthozoa","Acropora tenuis","Anthozoa",1.41347777215541,0.138859991838575,2.8,0.00999999999999979,NA,NA,1,0.870967741935484,0.914893617021277,0.975609756097561,25.38,29.08,1.92220513063828,4.23333465647579,"stationary","aragonite","epifaunal","photosymbiotic, suspension feeder",FALSE,"Chua, C. M., Leggat, W., Moya, A., & Baird, A. H. (2013). Temperature affects the early life history stages of corals more than near future ocean acidification. Marine Ecology Progress Series, 475, 85-92.",2013,FALSE,TRUE,FALSE
